date,day,hours,odds_a,odds_b,odds_draw,score_a,score_b,season,team_a,team_b
2015-02-28 19:00:00,Saturday,19:00,1.66,5.65,3.72,1,1,2014/2015,Bordeaux,Reims
2015-02-28 19:00:00,Saturday,19:00,2.35,3.24,3.17,0,1,2014/2015,Lens,Rennes
2015-02-28 19:00:00,Saturday,19:00,1.94,4.20,3.39,2,0,2014/2015,Lorient,Bastia
2015-02-28 19:00:00,Saturday,19:00,2.22,3.67,3.08,1,2,2014/2015,Metz,Evian TG
2015-02-28 19:00:00,Saturday,19:00,2.80,2.73,3.07,1,1,2014/2015,Toulouse,St Etienne
2015-02-28 15:00:00,Saturday,15:00,2.82,2.71,3.09,2,1,2014/2015,Lille,Lyon
2015-02-27 19:30:00,Friday,19:30,1.44,7.47,4.57,2,3,2014/2015,Marseille,Caen
2015-02-22 20:00:00,Sunday,20:00,2.36,3.24,3.15,2,2,2014/2015,St Etienne,Marseille
2015-02-22 16:00:00,Sunday,16:00,1.52,7.05,4.02,1,0,2014/2015,Lyon,Nantes
2015-02-22 16:00:00,Sunday,16:00,2.07,3.88,3.26,0,0,2014/2015,Reims,Metz
2015-02-22 13:00:00,Sunday,13:00,2.10,3.82,3.22,0,2,2014/2015,Guingamp,Montpellier
2015-02-21 19:00:00,Saturday,19:00,2.73,2.92,2.92,2,1,2014/2015,Bastia,Lille
2015-02-21 19:00:00,Saturday,19:00,2.09,3.69,3.38,4,1,2014/2015,Caen,Lens
2015-02-21 19:00:00,Saturday,19:00,2.53,3.03,3.09,1,1,2014/2015,Rennes,Bordeaux
2015-02-21 16:00:00,Saturday,16:00,1.31,10.96,5.24,3,1,2014/2015,Paris SG,Toulouse
2015-02-20 19:30:00,Friday,19:30,3.60,2.28,3.02,0,1,2014/2015,Nice,Monaco
2015-02-15 20:00:00,Sunday,20:00,2.78,2.64,3.24,1,1,2014/2015,Lorient,Lyon
2015-02-15 16:00:00,Sunday,16:00,2.74,2.79,3.06,0,2,2014/2015,Metz,Guingamp
2015-02-15 13:00:00,Sunday,13:00,2.58,3.03,3.01,1,0,2014/2015,Bordeaux,St Etienne
2015-02-14 19:00:00,Saturday,19:00,1.88,4.59,3.35,0,2,2014/2015,Lens,Evian TG
2015-02-14 19:00:00,Saturday,19:00,1.82,5.13,3.28,0,0,2014/2015,Lille,Nice
2015-02-14 19:00:00,Saturday,19:00,2.06,4.10,3.12,0,2,2014/2015,Nantes,Bastia
2015-02-14 19:00:00,Saturday,19:00,2.05,3.99,3.21,2,1,2014/2015,Toulouse,Rennes
2015-02-14 15:00:00,Saturday,15:00,1.23,13.49,6.32,2,2,2014/2015,Paris SG,Caen
2015-02-13 19:30:00,Friday,19:30,1.33,9.55,5.20,2,2,2014/2015,Marseille,Reims
2015-02-08 20:00:00,Sunday,20:00,3.79,2.11,3.23,1,1,2014/2015,Lyon,Paris SG
2015-02-08 16:00:00,Sunday,16:00,2.25,3.58,3.07,0,0,2014/2015,Nice,Nantes
2015-02-08 13:00:00,Sunday,13:00,3.15,2.50,3.03,1,0,2014/2015,Guingamp,Monaco
2015-02-07 19:00:00,Saturday,19:00,2.20,3.71,3.06,2,0,2014/2015,Bastia,Metz
2015-02-07 19:00:00,Saturday,19:00,2.36,3.13,3.28,2,0,2014/2015,Caen,Toulouse
2015-02-07 19:00:00,Saturday,19:00,2.89,2.63,3.11,0,1,2014/2015,Evian TG,Bordeaux
2015-02-07 19:00:00,Saturday,19:00,2.59,3.09,2.96,1,2,2014/2015,Montpellier,Lille
2015-02-07 19:00:00,Saturday,19:00,2.41,3.10,3.20,1,3,2014/2015,Reims,Lorient
2015-02-07 15:00:00,Saturday,15:00,3.49,2.23,3.19,1,1,2014/2015,Rennes,Marseille
2015-02-06 19:30:00,Friday,19:30,1.55,6.77,3.95,3,3,2014/2015,St Etienne,Lens
2015-02-01 20:00:00,Sunday,20:00,1.98,4.23,3.26,0,0,2014/2015,Monaco,Lyon
2015-02-01 16:00:00,Sunday,16:00,2.05,3.95,3.26,1,1,2014/2015,Bordeaux,Guingamp
2015-02-01 13:00:00,Sunday,13:00,3.33,2.29,3.22,1,0,2014/2015,Caen,St Etienne
2015-01-31 19:00:00,Saturday,19:00,2.04,4.06,3.24,1,1,2014/2015,Lens,Bastia
2015-01-31 19:00:00,Saturday,19:00,2.29,3.29,3.25,0,0,2014/2015,Lorient,Montpellier
2015-01-31 19:00:00,Saturday,19:00,2.61,2.89,3.15,0,0,2014/2015,Metz,Nice
2015-01-31 19:00:00,Saturday,19:00,2.28,3.52,3.06,1,1,2014/2015,Nantes,Lille
2015-01-31 19:00:00,Saturday,19:00,1.75,5.23,3.53,1,0,2014/2015,Toulouse,Reims
2015-01-31 15:30:00,Saturday,15:30,1.35,9.60,5.02,1,0,2014/2015,Marseille,Evian TG
2015-01-30 19:30:00,Friday,19:30,1.26,12.43,5.89,1,0,2014/2015,Paris SG,Rennes
2015-01-25 20:00:00,Sunday,20:00,3.90,2.07,3.24,0,1,2014/2015,St Etienne,Paris SG
2015-01-25 16:00:00,Sunday,16:00,2.35,3.20,3.23,0,0,2014/2015,Reims,Lens
2015-01-25 16:00:00,Sunday,16:00,1.94,4.22,3.37,1,4,2014/2015,Rennes,Caen
2015-01-25 13:00:00,Sunday,13:00,2.56,2.98,3.14,1,0,2014/2015,Evian TG,Toulouse
2015-01-25 13:00:00,Sunday,13:00,1.41,8.12,4.72,2,0,2014/2015,Lyon,Metz
2015-01-24 19:00:00,Saturday,19:00,2.66,2.82,3.14,0,0,2014/2015,Bastia,Bordeaux
2015-01-24 19:00:00,Saturday,19:00,2.05,3.91,3.29,3,2,2014/2015,Guingamp,Lorient
2015-01-24 19:00:00,Saturday,19:00,2.09,3.87,3.22,4,0,2014/2015,Montpellier,Nantes
2015-01-24 16:00:00,Saturday,16:00,3.09,2.53,3.01,0,1,2014/2015,Lille,Monaco
2015-01-23 19:30:00,Friday,19:30,3.39,2.24,3.27,2,1,2014/2015,Nice,Marseille
2015-01-18 20:00:00,Sunday,20:00,1.46,7.56,4.39,2,1,2014/2015,Marseille,Guingamp
2015-01-18 16:00:00,Sunday,16:00,3.21,2.45,3.07,0,0,2014/2015,Rennes,St Etienne
2015-01-18 13:00:00,Sunday,13:00,1.17,18.46,7.70,4,2,2014/2015,Paris SG,Evian TG
2015-01-17 19:00:00,Saturday,19:00,2.15,3.55,3.33,4,1,2014/2015,Caen,Reims
2015-01-17 19:00:00,Saturday,19:00,2.61,2.96,3.05,1,0,2014/2015,Lorient,Lille
2015-01-17 19:00:00,Saturday,19:00,2.47,3.12,3.10,2,3,2014/2015,Metz,Montpellier
2015-01-17 19:00:00,Saturday,19:00,1.68,5.78,3.58,1,0,2014/2015,Monaco,Nantes
2015-01-17 19:00:00,Saturday,19:00,1.87,4.85,3.26,1,1,2014/2015,Toulouse,Bastia
2015-01-17 16:00:00,Saturday,16:00,4.36,1.88,3.52,0,2,2014/2015,Lens,Lyon
2015-01-16 19:30:00,Friday,19:30,1.97,4.17,3.34,1,2,2014/2015,Bordeaux,Nice
2015-01-11 20:00:00,Sunday,20:00,1.71,5.54,3.55,0,0,2014/2015,Monaco,Bordeaux
2015-01-11 16:00:00,Sunday,16:00,1.51,6.75,4.25,3,0,2014/2015,Lyon,Toulouse
2015-01-11 16:00:00,Sunday,16:00,2.06,4.13,3.11,0,0,2014/2015,Nantes,Metz
2015-01-10 19:00:00,Saturday,19:00,2.75,2.82,3.04,1,1,2014/2015,Evian TG,Rennes
2015-01-10 19:00:00,Saturday,19:00,2.20,3.59,3.17,2,0,2014/2015,Guingamp,Lens
2015-01-10 19:00:00,Saturday,19:00,1.67,5.85,3.60,1,0,2014/2015,Lille,Caen
2015-01-10 19:00:00,Saturday,19:00,2.11,3.78,3.23,3,1,2014/2015,Nice,Lorient
2015-01-10 19:00:00,Saturday,19:00,3.68,2.18,3.15,1,2,2014/2015,Reims,St Etienne
2015-01-10 16:00:00,Saturday,16:00,8.04,1.46,4.15,4,2,2014/2015,Bastia,Paris SG
2015-01-09 19:30:00,Friday,19:30,4.07,1.99,3.33,2,1,2014/2015,Montpellier,Marseille
2015-01-07 19:30:00,Wednesday,19:30,1.75,5.35,3.43,1,0,2014/2015,Lille,Evian TG
2014-12-21 20:00:00,Sunday,20:00,2.66,2.80,3.19,0,5,2014/2015,Bordeaux,Lyon
2014-12-21 16:00:00,Sunday,16:00,1.47,8.05,4.02,3,0,2014/2015,St Etienne,Evian TG
2014-12-21 13:00:00,Sunday,13:00,1.66,5.89,3.66,2,1,2014/2015,Marseille,Lille
2014-12-20 19:00:00,Saturday,19:00,2.29,3.30,3.25,1,1,2014/2015,Caen,Bastia
2014-12-20 19:00:00,Saturday,19:00,2.31,3.41,3.11,1,2,2014/2015,Lorient,Nantes
2014-12-20 19:00:00,Saturday,19:00,4.02,2.01,3.33,0,1,2014/2015,Metz,Monaco
2014-12-20 19:00:00,Saturday,19:00,1.78,4.91,3.54,1,3,2014/2015,Rennes,Reims
2014-12-20 19:00:00,Saturday,19:00,2.01,4.21,3.21,1,1,2014/2015,Toulouse,Guingamp
2014-12-20 16:00:00,Saturday,16:00,1.21,14.74,6.74,0,0,2014/2015,Paris SG,Montpellier
2014-12-19 19:30:00,Friday,19:30,2.34,3.26,3.24,2,0,2014/2015,Lens,Nice
2014-12-14 20:00:00,Sunday,20:00,2.43,3.11,3.22,1,0,2014/2015,Monaco,Marseille
2014-12-14 16:00:00,Sunday,16:00,8.06,1.44,4.37,1,0,2014/2015,Guingamp,Paris SG
2014-12-14 16:00:00,Sunday,16:00,2.12,3.80,3.20,3,0,2014/2015,Lille,Toulouse
2014-12-14 13:00:00,Sunday,13:00,3.10,2.49,3.10,0,0,2014/2015,Nice,St Etienne
2014-12-13 19:00:00,Saturday,19:00,2.62,2.90,3.14,2,0,2014/2015,Bastia,Rennes
2014-12-13 19:00:00,Saturday,19:00,1.90,4.38,3.42,3,1,2014/2015,Lorient,Metz
2014-12-13 19:00:00,Saturday,19:00,1.74,5.13,3.56,3,3,2014/2015,Montpellier,Lens
2014-12-13 19:00:00,Saturday,19:00,2.06,3.98,3.22,3,2,2014/2015,Reims,Evian TG
2014-12-13 16:00:00,Saturday,16:00,2.37,3.25,3.13,2,1,2014/2015,Nantes,Bordeaux
2014-12-12 19:30:00,Friday,19:30,1.54,6.23,4.21,3,0,2014/2015,Lyon,Caen
2014-12-07 20:00:00,Sunday,20:00,1.34,9.74,5.03,3,1,2014/2015,Marseille,Metz
2014-12-07 16:00:00,Sunday,16:00,3.88,2.08,3.19,1,1,2014/2015,Lens,Lille
2014-12-07 16:00:00,Sunday,16:00,2.42,3.21,3.06,2,3,2014/2015,Reims,Guingamp
2014-12-07 13:00:00,Sunday,13:00,3.96,2.04,3.26,2,3,2014/2015,Evian TG,Lyon
2014-12-06 19:00:00,Saturday,19:00,1.86,4.54,3.42,3,2,2014/2015,Bordeaux,Lorient
2014-12-06 19:00:00,Saturday,19:00,2.15,3.56,3.30,2,3,2014/2015,Caen,Nice
2014-12-06 19:00:00,Saturday,19:00,1.89,4.43,3.44,0,4,2014/2015,Rennes,Montpellier
2014-12-06 19:00:00,Saturday,19:00,1.45,8.11,4.26,1,0,2014/2015,St Etienne,Bastia
2014-12-06 16:00:00,Saturday,16:00,1.33,10.36,5.07,2,1,2014/2015,Paris SG,Nantes
2014-12-05 19:30:00,Friday,19:30,2.71,2.79,3.15,0,2,2014/2015,Toulouse,Monaco
2014-12-04 20:00:00,Thursday,20:00,1.46,7.42,4.47,2,1,2014/2015,Lyon,Reims
2014-12-03 20:00:00,Wednesday,20:00,4.81,1.81,3.50,1,1,2014/2015,Lille,Paris SG
2014-12-03 18:00:00,Wednesday,18:00,2.44,3.17,3.10,1,2,2014/2015,Bastia,Evian TG
2014-12-03 18:00:00,Wednesday,18:00,2.39,3.19,3.16,5,1,2014/2015,Guingamp,Caen
2014-12-03 18:00:00,Wednesday,18:00,2.96,2.55,3.14,0,0,2014/2015,Metz,Bordeaux
2014-12-03 18:00:00,Wednesday,18:00,2.92,2.60,3.11,0,2,2014/2015,Montpellier,St Etienne
2014-12-03 18:00:00,Wednesday,18:00,2.77,2.77,3.08,1,2,2014/2015,Nice,Rennes
2014-12-02 20:00:00,Tuesday,20:00,1.42,8.37,4.44,2,0,2014/2015,Monaco,Lens
2014-12-02 18:00:00,Tuesday,18:00,3.58,2.15,3.27,1,1,2014/2015,Lorient,Marseille
2014-12-02 18:00:00,Tuesday,18:00,2.06,3.87,3.28,1,2,2014/2015,Nantes,Toulouse
2014-11-30 20:00:00,Sunday,20:00,2.22,3.50,3.18,3,0,2014/2015,St Etienne,Lyon
2014-11-30 16:00:00,Sunday,16:00,2.25,3.53,3.10,2,0,2014/2015,Evian TG,Guingamp
2014-11-30 13:00:00,Sunday,13:00,2.12,3.82,3.17,1,0,2014/2015,Bordeaux,Lille
2014-11-29 19:00:00,Saturday,19:00,2.20,3.49,3.26,1,1,2014/2015,Caen,Montpellier
2014-11-29 19:00:00,Saturday,19:00,2.77,2.77,3.08,2,0,2014/2015,Lens,Metz
2014-11-29 19:00:00,Saturday,19:00,2.03,4.01,3.27,2,1,2014/2015,Reims,Bastia
2014-11-29 19:00:00,Saturday,19:00,2.75,2.73,3.14,2,0,2014/2015,Rennes,Monaco
2014-11-29 19:00:00,Saturday,19:00,1.79,5.02,3.47,2,3,2014/2015,Toulouse,Lorient
2014-11-29 16:00:00,Saturday,16:00,1.19,16.23,6.95,1,0,2014/2015,Paris SG,Nice
2014-11-28 19:30:00,Friday,19:30,1.58,6.59,3.81,2,0,2014/2015,Marseille,Nantes
2014-11-23 20:00:00,Sunday,20:00,1.72,5.08,3.66,3,1,2014/2015,Marseille,Bordeaux
2014-11-23 16:00:00,Sunday,16:00,2.70,2.79,3.14,2,0,2014/2015,Montpellier,Toulouse
2014-11-23 13:00:00,Sunday,13:00,3.00,2.66,2.95,0,0,2014/2015,Nantes,St Etienne
2014-11-22 19:00:00,Saturday,19:00,2.70,2.83,3.06,0,1,2014/2015,Guingamp,Rennes
2014-11-22 19:00:00,Saturday,19:00,1.90,4.53,3.32,1,0,2014/2015,Lorient,Lens
2014-11-22 19:00:00,Saturday,19:00,1.61,6.04,3.80,2,2,2014/2015,Monaco,Caen
2014-11-22 19:00:00,Saturday,19:00,2.08,3.80,3.26,0,0,2014/2015,Nice,Reims
2014-11-22 16:00:00,Saturday,16:00,3.73,2.08,3.33,0,0,2014/2015,Bastia,Lyon
2014-11-21 19:30:00,Friday,19:30,7.04,1.49,4.25,2,3,2014/2015,Metz,Paris SG
2014-11-09 20:00:00,Sunday,20:00,1.63,5.37,4.01,2,0,2014/2015,Paris SG,Marseille
2014-11-09 16:00:00,Sunday,16:00,3.43,2.27,3.13,2,0,2014/2015,Reims,Lille
2014-11-09 16:00:00,Sunday,16:00,2.46,3.12,3.10,1,1,2014/2015,St Etienne,Monaco
2014-11-09 13:00:00,Sunday,13:00,1.50,7.25,4.09,3,1,2014/2015,Lyon,Guingamp
2014-11-08 19:00:00,Saturday,19:00,2.97,2.62,3.03,2,0,2014/2015,Bastia,Montpellier
2014-11-08 19:00:00,Saturday,19:00,2.60,2.90,3.12,1,2,2014/2015,Caen,Nantes
2014-11-08 19:00:00,Saturday,19:00,2.34,3.33,3.13,1,0,2014/2015,Evian TG,Nice
2014-11-08 19:00:00,Saturday,19:00,1.72,5.06,3.71,3,0,2014/2015,Toulouse,Metz
2014-11-08 16:00:00,Saturday,16:00,3.18,2.38,3.17,1,2,2014/2015,Lens,Bordeaux
2014-11-07 19:30:00,Friday,19:30,1.96,4.41,3.21,1,0,2014/2015,Rennes,Lorient
2014-11-02 20:00:00,Sunday,20:00,1.26,12.59,5.78,2,1,2014/2015,Marseille,Lens
2014-11-02 16:00:00,Sunday,16:00,2.60,2.89,3.14,2,1,2014/2015,Bordeaux,Toulouse
2014-11-02 13:00:00,Sunday,13:00,2.28,3.55,3.05,1,1,2014/2015,Nantes,Rennes
2014-11-01 19:00:00,Saturday,19:00,2.05,4.01,3.19,1,0,2014/2015,Guingamp,Bastia
2014-11-01 19:00:00,Saturday,19:00,2.64,3.01,2.97,1,1,2014/2015,Lille,St Etienne
2014-11-01 19:00:00,Saturday,19:00,2.45,3.11,3.15,3,2,2014/2015,Metz,Caen
2014-11-01 19:00:00,Saturday,19:00,1.91,4.51,3.27,2,0,2014/2015,Montpellier,Evian TG
2014-11-01 19:00:00,Saturday,19:00,3.33,2.28,3.21,1,3,2014/2015,Nice,Lyon
2014-11-01 16:00:00,Saturday,16:00,6.41,1.57,3.92,1,2,2014/2015,Lorient,Paris SG
2014-10-31 19:30:00,Friday,19:30,1.41,8.52,4.57,1,1,2014/2015,Monaco,Reims
2014-10-26 20:00:00,Sunday,20:00,2.63,2.80,3.25,1,0,2014/2015,Lyon,Marseille
2014-10-26 16:00:00,Sunday,16:00,2.19,3.74,3.11,2,7,2014/2015,Guingamp,Nice
2014-10-26 16:00:00,Sunday,16:00,1.53,7.30,3.87,1,0,2014/2015,St Etienne,Metz
2014-10-26 13:00:00,Sunday,13:00,2.62,3.02,3.00,2,0,2014/2015,Rennes,Lille
2014-10-25 19:00:00,Saturday,19:00,3.68,2.13,3.23,1,3,2014/2015,Bastia,Monaco
2014-10-25 19:00:00,Saturday,19:00,2.04,3.97,3.25,2,1,2014/2015,Caen,Lorient
2014-10-25 19:00:00,Saturday,19:00,2.65,2.94,3.02,0,2,2014/2015,Evian TG,Nantes
2014-10-25 19:00:00,Saturday,19:00,2.88,2.63,3.10,1,0,2014/2015,Reims,Montpellier
2014-10-25 16:00:00,Saturday,16:00,1.42,8.47,4.40,3,0,2014/2015,Paris SG,Bordeaux
2014-10-24 19:30:00,Friday,19:30,1.46,8.01,4.19,0,2,2014/2015,Toulouse,Lens
2014-10-19 20:00:00,Sunday,20:00,1.73,4.99,3.69,5,1,2014/2015,Lyon,Montpellier
2014-10-19 16:00:00,Sunday,16:00,1.91,4.38,3.34,1,1,2014/2015,Bordeaux,Caen
2014-10-19 13:00:00,Sunday,13:00,1.60,5.88,3.94,2,0,2014/2015,Marseille,Toulouse
2014-10-18 19:00:00,Saturday,19:00,1.75,5.55,3.36,1,2,2014/2015,Lille,Guingamp
2014-10-18 19:00:00,Saturday,19:00,2.52,3.00,3.11,0,0,2014/2015,Metz,Rennes
2014-10-18 19:00:00,Saturday,19:00,1.57,6.51,3.89,2,0,2014/2015,Monaco,Evian TG
2014-10-18 19:00:00,Saturday,19:00,1.63,6.14,3.64,1,1,2014/2015,Nantes,Reims
2014-10-18 19:00:00,Saturday,19:00,2.02,4.05,3.24,0,1,2014/2015,Nice,Bastia
2014-10-18 16:00:00,Saturday,16:00,3.14,2.47,3.06,0,1,2014/2015,Lorient,St Etienne
2014-10-17 19:30:00,Friday,19:30,9.15,1.36,4.96,1,3,2014/2015,Lens,Paris SG
2014-10-05 20:00:00,Sunday,20:00,1.51,6.96,4.14,1,1,2014/2015,Paris SG,Monaco
2014-10-05 16:00:00,Sunday,16:00,2.71,2.92,2.95,0,1,2014/2015,Guingamp,Nantes
2014-10-05 16:00:00,Sunday,16:00,2.06,3.91,3.23,3,0,2014/2015,Lyon,Lille
2014-10-05 13:00:00,Sunday,13:00,2.06,3.90,3.27,0,1,2014/2015,St Etienne,Toulouse
2014-10-04 19:00:00,Saturday,19:00,2.27,3.35,3.21,0,2,2014/2015,Bastia,Lorient
2014-10-04 19:00:00,Saturday,19:00,2.40,3.21,3.10,3,0,2014/2015,Evian TG,Metz
2014-10-04 19:00:00,Saturday,19:00,2.43,3.14,3.10,1,1,2014/2015,Nice,Montpellier
2014-10-04 19:00:00,Saturday,19:00,1.83,4.62,3.47,2,0,2014/2015,Rennes,Lens
2014-10-04 16:00:00,Saturday,16:00,3.56,2.13,3.34,1,2,2014/2015,Caen,Marseille
2014-10-03 19:30:00,Friday,19:30,3.73,2.11,3.24,1,0,2014/2015,Reims,Bordeaux
2014-09-28 20:00:00,Sunday,20:00,1.87,4.54,3.36,2,1,2014/2015,Marseille,St Etienne
2014-09-28 16:00:00,Sunday,16:00,2.75,2.72,3.15,0,0,2014/2015,Lens,Caen
2014-09-28 16:00:00,Sunday,16:00,2.58,2.92,3.12,1,1,2014/2015,Nantes,Lyon
2014-09-28 13:00:00,Sunday,13:00,1.90,4.37,3.41,2,1,2014/2015,Bordeaux,Rennes
2014-09-27 19:00:00,Saturday,19:00,1.66,6.21,3.51,1,0,2014/2015,Lille,Bastia
2014-09-27 19:00:00,Saturday,19:00,2.08,3.85,3.24,0,2,2014/2015,Lorient,Evian TG
2014-09-27 19:00:00,Saturday,19:00,2.01,4.09,3.26,3,0,2014/2015,Metz,Reims
2014-09-27 19:00:00,Saturday,19:00,2.03,4.25,3.12,2,1,2014/2015,Montpellier,Guingamp
2014-09-27 16:00:00,Saturday,16:00,4.53,1.82,3.56,1,1,2014/2015,Toulouse,Paris SG
2014-09-27 13:00:00,Saturday,13:00,1.57,6.58,3.88,0,1,2014/2015,Monaco,Nice
2014-09-25 20:00:00,Thursday,20:00,1.85,4.67,3.31,1,1,2014/2015,St Etienne,Bordeaux
2014-09-24 20:00:00,Wednesday,20:00,5.61,1.64,3.80,0,2,2014/2015,Caen,Paris SG
2014-09-24 18:00:00,Wednesday,18:00,2.54,2.95,3.15,0,0,2014/2015,Bastia,Nantes
2014-09-24 18:00:00,Wednesday,18:00,2.01,4.02,3.29,2,1,2014/2015,Evian TG,Lens
2014-09-24 18:00:00,Wednesday,18:00,2.20,3.66,3.11,0,1,2014/2015,Guingamp,Metz
2014-09-24 18:00:00,Wednesday,18:00,1.63,5.86,3.76,4,0,2014/2015,Lyon,Lorient
2014-09-24 18:00:00,Wednesday,18:00,3.17,2.38,3.18,0,1,2014/2015,Montpellier,Monaco
2014-09-24 18:00:00,Wednesday,18:00,3.51,2.29,3.05,1,0,2014/2015,Nice,Lille
2014-09-23 20:00:00,Tuesday,20:00,2.55,2.87,3.25,0,3,2014/2015,Rennes,Toulouse
2014-09-23 18:00:00,Tuesday,18:00,4.16,1.96,3.35,0,5,2014/2015,Reims,Marseille
2014-09-21 20:00:00,Sunday,20:00,1.31,10.41,5.32,1,1,2014/2015,Paris SG,Lyon
2014-09-21 16:00:00,Sunday,16:00,3.33,2.32,3.14,0,1,2014/2015,Lens,St Etienne
2014-09-21 16:00:00,Sunday,16:00,1.57,6.66,3.88,1,0,2014/2015,Monaco,Guingamp
2014-09-21 13:00:00,Sunday,13:00,1.91,4.72,3.20,0,0,2014/2015,Lille,Montpellier
2014-09-20 19:00:00,Saturday,19:00,1.80,4.75,3.51,0,1,2014/2015,Lorient,Reims
2014-09-20 19:00:00,Saturday,19:00,2.35,3.29,3.13,3,1,2014/2015,Metz,Bastia
2014-09-20 19:00:00,Saturday,19:00,1.85,4.78,3.33,2,1,2014/2015,Nantes,Nice
2014-09-20 19:00:00,Saturday,19:00,2.12,3.77,3.21,3,3,2014/2015,Toulouse,Caen
2014-09-20 16:00:00,Saturday,16:00,1.56,6.71,3.87,3,0,2014/2015,Marseille,Rennes
2014-09-19 19:30:00,Friday,19:30,1.54,6.80,3.95,2,1,2014/2015,Bordeaux,Evian TG
2014-09-14 20:00:00,Sunday,20:00,4.30,1.93,3.36,1,3,2014/2015,Evian TG,Marseille
2014-09-14 16:00:00,Sunday,16:00,2.87,2.64,3.13,2,1,2014/2015,Guingamp,Bordeaux
2014-09-14 13:00:00,Sunday,13:00,1.78,5.43,3.29,2,0,2014/2015,Lille,Nantes
2014-09-13 19:00:00,Saturday,19:00,2.07,3.74,3.28,1,1,2014/2015,Bastia,Lens
2014-09-13 19:00:00,Saturday,19:00,2.05,3.92,3.23,1,0,2014/2015,Montpellier,Lorient
2014-09-13 19:00:00,Saturday,19:00,2.11,3.66,3.11,1,0,2014/2015,Nice,Metz
2014-09-13 19:00:00,Saturday,19:00,2.68,2.77,3.13,2,0,2014/2015,Reims,Toulouse
2014-09-13 19:00:00,Saturday,19:00,1.77,4.89,3.50,1,0,2014/2015,St Etienne,Caen
2014-09-13 16:00:00,Saturday,16:00,7.09,1.49,4.20,1,1,2014/2015,Rennes,Paris SG
2014-09-12 19:30:00,Friday,19:30,2.63,2.87,3.13,2,1,2014/2015,Lyon,Monaco
2014-08-31 20:00:00,Sunday,20:00,1.42,8.37,4.35,5,0,2014/2015,Paris SG,St Etienne
2014-08-31 16:00:00,Sunday,16:00,2.86,2.60,3.12,2,1,2014/2015,Metz,Lyon
2014-08-31 13:00:00,Sunday,13:00,1.69,5.50,3.56,1,1,2014/2015,Bordeaux,Bastia
2014-08-30 19:00:00,Saturday,19:00,2.40,3.11,3.14,0,1,2014/2015,Caen,Rennes
2014-08-30 19:00:00,Saturday,19:00,2.27,3.29,3.22,4,2,2014/2015,Lens,Reims
2014-08-30 19:00:00,Saturday,19:00,2.37,3.26,3.09,4,0,2014/2015,Lorient,Guingamp
2014-08-30 19:00:00,Saturday,19:00,2.30,3.39,3.08,1,0,2014/2015,Nantes,Montpellier
2014-08-30 19:00:00,Saturday,19:00,1.87,4.44,3.38,1,0,2014/2015,Toulouse,Evian TG
2014-08-30 16:00:00,Saturday,16:00,2.00,4.08,3.22,1,1,2014/2015,Monaco,Lille
2014-08-29 19:30:00,Friday,19:30,1.52,7.41,3.88,4,0,2014/2015,Marseille,Nice
2014-08-24 20:00:00,Sunday,20:00,3.56,2.20,3.16,0,1,2014/2015,Nantes,Monaco
2014-08-24 16:00:00,Sunday,16:00,1.62,6.12,3.69,0,0,2014/2015,St Etienne,Rennes
2014-08-24 13:00:00,Sunday,13:00,1.56,6.48,3.89,0,1,2014/2015,Lyon,Lens
2014-08-23 19:00:00,Saturday,19:00,2.55,2.83,3.28,1,0,2014/2015,Bastia,Toulouse
2014-08-23 19:00:00,Saturday,19:00,1.78,5.13,3.39,2,0,2014/2015,Lille,Lorient
2014-08-23 19:00:00,Saturday,19:00,1.93,4.37,3.35,2,0,2014/2015,Montpellier,Metz
2014-08-23 19:00:00,Saturday,19:00,3.13,2.44,3.11,1,3,2014/2015,Nice,Bordeaux
2014-08-23 19:00:00,Saturday,19:00,2.65,2.78,3.18,0,2,2014/2015,Reims,Caen
2014-08-23 16:00:00,Saturday,16:00,2.81,2.69,3.08,0,1,2014/2015,Guingamp,Marseille
2014-08-22 19:30:00,Friday,19:30,7.98,1.41,4.58,0,0,2014/2015,Evian TG,Paris SG
2014-08-17 20:00:00,Sunday,20:00,2.85,2.61,3.17,4,1,2014/2015,Bordeaux,Monaco
2014-08-17 16:00:00,Sunday,16:00,1.61,6.16,3.73,0,2,2014/2015,Marseille,Montpellier
2014-08-17 16:00:00,Sunday,16:00,1.48,7.66,4.15,3,1,2014/2015,St Etienne,Reims
2014-08-16 19:00:00,Saturday,19:00,3.10,2.51,3.03,0,1,2014/2015,Lens,Guingamp
2014-08-16 19:00:00,Saturday,19:00,1.77,5.04,3.47,0,0,2014/2015,Lorient,Nice
2014-08-16 19:00:00,Saturday,19:00,2.40,3.30,3.01,1,1,2014/2015,Metz,Nantes
2014-08-16 19:00:00,Saturday,19:00,1.94,4.28,3.33,6,2,2014/2015,Rennes,Evian TG
2014-08-16 19:00:00,Saturday,19:00,2.38,3.16,3.20,2,1,2014/2015,Toulouse,Lyon
2014-08-16 16:00:00,Saturday,16:00,1.14,19.29,8.31,2,0,2014/2015,Paris SG,Bastia
2014-08-15 19:30:00,Friday,19:30,4.15,1.97,3.29,0,1,2014/2015,Caen,Lille
2014-08-10 20:00:00,Sunday,20:00,1.40,9.17,4.39,1,2,2014/2015,Monaco,Lorient
2014-08-10 16:00:00,Sunday,16:00,2.01,4.06,3.22,2,0,2014/2015,Lyon,Rennes
