date,day,hours,odds_a,odds_b,odds_draw,score_a,score_b,season,team_a,team_b,outcome_effectif,min_odds,max_odds,good_pred,worst_pred,draw_pred
2017-04-29 19:00:00,Saturday,19:00,2.35,3.28,3.19,0,2,2016/2017,Guingamp,St Etienne,AWAY,HOME,AWAY,0,1,0
2017-04-29 19:00:00,Saturday,19:00,2.55,2.88,3.26,2,1,2016/2017,Metz,Nancy,HOME,HOME,DRAW,1,0,0
2017-04-29 19:00:00,Saturday,19:00,2.05,3.77,3.42,0,3,2016/2017,Montpellier,Lille,AWAY,HOME,AWAY,0,1,0
2017-04-29 19:00:00,Saturday,19:00,1.93,4.09,3.56,1,0,2016/2017,Nantes,Lorient,HOME,HOME,AWAY,1,0,0
2017-04-29 16:00:00,Saturday,16:00,1.18,15.57,7.7,3,1,2016/2017,Monaco,Toulouse,HOME,HOME,AWAY,1,0,0
2017-04-28 19:45:00,Friday,19:45,3.78,1.98,3.63,1,2,2016/2017,Angers,Lyon,AWAY,AWAY,HOME,1,0,0
2017-04-23 20:15:00,Sunday,20:15,3.39,2.05,3.78,1,2,2016/2017,Lyon,Monaco,AWAY,AWAY,DRAW,1,0,0
2017-04-23 16:00:00,Sunday,16:00,2.03,4.1,3.21,1,1,2016/2017,St Etienne,Rennes,DRAW,HOME,AWAY,0,0,1
2017-04-23 14:00:00,Sunday,14:00,3.0,2.5,3.17,1,1,2016/2017,Toulouse,Nice,DRAW,AWAY,DRAW,0,1,0
2017-04-22 19:00:00,Saturday,19:00,1.37,9.19,4.79,2,0,2016/2017,Bordeaux,Bastia,HOME,HOME,AWAY,1,0,0
2017-04-22 19:00:00,Saturday,19:00,2.3,3.3,3.24,3,2,2016/2017,Dijon,Angers,HOME,HOME,AWAY,1,0,0
2017-04-22 19:00:00,Saturday,19:00,2.07,3.8,3.32,3,0,2016/2017,Lille,Guingamp,HOME,HOME,AWAY,1,0,0
2017-04-22 19:00:00,Saturday,19:00,1.69,4.82,4.03,5,1,2016/2017,Lorient,Metz,HOME,HOME,AWAY,1,0,0
2017-04-22 19:00:00,Saturday,19:00,2.55,2.98,3.14,0,2,2016/2017,Caen,Nantes,AWAY,HOME,DRAW,0,0,1
2017-04-22 16:00:00,Saturday,16:00,1.14,16.85,9.15,2,0,2016/2017,Paris SG,Montpellier,HOME,HOME,AWAY,1,0,0
2017-04-21 19:45:00,Friday,19:45,3.68,2.05,3.5,0,0,2016/2017,Nancy,Marseille,DRAW,AWAY,HOME,0,0,1
2017-04-18 17:30:00,Tuesday,17:30,16.59,1.15,8.49,2,3,2016/2017,Metz,Paris SG,AWAY,AWAY,HOME,1,0,0
2017-04-16 20:00:00,Sunday,20:00,1.69,5.22,3.8,4,0,2016/2017,Marseille,St Etienne,HOME,HOME,AWAY,1,0,0
2017-04-16 14:00:00,Sunday,14:00,2.51,2.99,3.16,0,1,2016/2017,Nantes,Bordeaux,AWAY,HOME,DRAW,0,0,1
2017-04-15 20:00:00,Saturday,20:00,1.21,12.91,6.89,2,1,2016/2017,Monaco,Dijon,HOME,HOME,AWAY,1,0,0
2017-04-15 19:00:00,Saturday,19:00,2.09,3.78,3.29,2,1,2016/2017,Guingamp,Toulouse,HOME,HOME,AWAY,1,0,0
2017-04-15 19:00:00,Saturday,19:00,2.32,3.24,3.24,2,2,2016/2017,Metz,Caen,DRAW,HOME,AWAY,0,0,1
2017-04-15 19:00:00,Saturday,19:00,1.77,4.33,3.98,2,0,2016/2017,Montpellier,Lorient,HOME,HOME,AWAY,1,0,0
2017-04-15 19:00:00,Saturday,19:00,2.32,3.47,3.04,2,0,2016/2017,Rennes,Lille,HOME,HOME,AWAY,1,0,0
2017-04-15 16:00:00,Saturday,16:00,1.67,5.96,3.58,3,1,2016/2017,Nice,Nancy,HOME,HOME,AWAY,1,0,0
2017-04-14 19:45:00,Friday,19:45,10.21,1.31,5.41,0,2,2016/2017,Angers,Paris SG,AWAY,AWAY,HOME,1,0,0
2017-04-09 20:00:00,Sunday,20:00,1.14,18.59,8.75,4,0,2016/2017,Paris SG,Guingamp,HOME,HOME,AWAY,1,0,0
2017-04-09 16:00:00,Sunday,16:00,2.12,3.91,3.13,1,1,2016/2017,St Etienne,Nantes,DRAW,HOME,AWAY,0,0,1
2017-04-09 14:00:00,Sunday,14:00,2.93,2.49,3.28,0,0,2016/2017,Toulouse,Marseille,DRAW,AWAY,DRAW,0,1,0
2017-04-08 19:00:00,Saturday,19:00,1.43,7.59,4.67,3,0,2016/2017,Bordeaux,Metz,HOME,HOME,AWAY,1,0,0
2017-04-08 19:00:00,Saturday,19:00,2.53,2.92,3.23,0,2,2016/2017,Caen,Montpellier,AWAY,HOME,DRAW,0,0,1
2017-04-08 19:00:00,Saturday,19:00,1.77,5.0,3.54,1,2,2016/2017,Dijon,Bastia,AWAY,HOME,AWAY,0,1,0
2017-04-08 19:00:00,Saturday,19:00,1.29,9.21,6.09,1,4,2016/2017,Lyon,Lorient,AWAY,HOME,AWAY,0,1,0
2017-04-08 19:00:00,Saturday,19:00,2.44,3.29,3.0,3,0,2016/2017,Nancy,Rennes,HOME,HOME,AWAY,1,0,0
2017-04-08 16:00:00,Saturday,16:00,5.29,1.65,3.93,0,1,2016/2017,Angers,Monaco,AWAY,AWAY,HOME,1,0,0
2017-04-07 19:45:00,Friday,19:45,2.68,2.86,3.09,1,2,2016/2017,Lille,Nice,AWAY,HOME,DRAW,0,0,1
2017-04-05 18:00:00,Wednesday,18:00,7.66,1.39,5.06,0,3,2016/2017,Metz,Lyon ,AWAY,AWAY,HOME,1,0,0
2017-04-02 20:00:00,Sunday,20:00,2.24,3.42,3.2,2,1,2016/2017,Nice,Bordeaux,HOME,HOME,AWAY,1,0,0
2017-04-02 16:00:00,Sunday,16:00,2.15,3.46,3.4,1,0,2016/2017,Lorient,Caen,HOME,HOME,AWAY,1,0,0
2017-04-02 16:00:00,Sunday,16:00,2.17,3.46,3.33,0,1,2016/2017,Montpellier,Toulouse,AWAY,HOME,AWAY,0,1,0
2017-04-02 16:00:00,Sunday,16:00,2.23,3.51,3.17,2,1,2016/2017,Nantes,Angers,HOME,HOME,AWAY,1,0,0
2017-04-02 14:00:00,Sunday,14:00,4.17,1.87,3.67,1,1,2016/2017,Rennes,Lyon,DRAW,AWAY,HOME,0,0,1
2017-04-01 18:00:00,Saturday,18:00,3.2,2.46,3.04,0,1,2016/2017,Bastia,Lille,AWAY,AWAY,HOME,1,0,0
2017-04-01 16:00:00,Saturday,16:00,1.38,8.15,5.03,1,1,2016/2017,Marseille,Dijon,DRAW,HOME,AWAY,0,0,1
2017-03-31 18:00:00,Friday,18:00,1.73,5.06,3.67,1,0,2016/2017,Guingamp,Nancy,HOME,HOME,AWAY,1,0,0
2017-03-19 20:00:00,Sunday,20:00,1.43,7.02,4.82,2,1,2016/2017,Paris SG,Lyon,HOME,HOME,AWAY,1,0,0
2017-03-19 16:00:00,Sunday,16:00,2.84,2.64,3.15,0,1,2016/2017,Dijon,St Etienne,AWAY,AWAY,DRAW,1,0,0
2017-03-19 14:00:00,Sunday,14:00,5.03,1.68,3.93,0,3,2016/2017,Caen,Monaco,AWAY,AWAY,HOME,1,0,0
2017-03-18 19:00:00,Saturday,19:00,2.23,3.53,3.15,3,0,2016/2017,Angers,Guingamp,HOME,HOME,AWAY,1,0,0
2017-03-18 19:00:00,Saturday,19:00,1.83,4.36,3.64,5,1,2016/2017,Bordeaux,Montpellier,HOME,HOME,AWAY,1,0,0
2017-03-18 19:00:00,Saturday,19:00,2.14,3.57,3.32,2,3,2016/2017,Nancy,Lorient,AWAY,HOME,AWAY,0,1,0
2017-03-18 19:00:00,Saturday,19:00,2.21,3.63,3.11,0,0,2016/2017,Toulouse,Rennes,DRAW,HOME,AWAY,0,0,1
2017-03-18 16:00:00,Saturday,16:00,2.47,3.11,3.1,1,1,2016/2017,Nantes,Nice,DRAW,HOME,AWAY,0,0,1
2017-03-17 19:45:00,Friday,19:45,2.93,2.52,3.22,0,0,2016/2017,Lille,Marseille,DRAW,AWAY,DRAW,0,1,0
2017-03-17 18:00:00,Friday,18:00,1.85,4.45,3.54,1,0,2016/2017,Metz,Bastia,HOME,HOME,AWAY,1,0,0
2017-03-12 20:00:00,Sunday,20:00,11.25,1.26,6.15,1,2,2016/2017,Lorient,Paris SG,AWAY,AWAY,HOME,1,0,0
2017-03-12 16:00:00,Sunday,16:00,1.41,7.42,4.9,4,0,2016/2017,Lyon,Toulouse,HOME,HOME,AWAY,1,0,0
2017-03-12 14:00:00,Sunday,14:00,1.59,6.34,3.84,2,2,2016/2017,St Etienne,Metz,DRAW,HOME,AWAY,0,0,1
2017-03-11 19:00:00,Saturday,19:00,1.61,6.15,3.78,5,0,2016/2017,Guingamp,Bastia,HOME,HOME,AWAY,1,0,0
2017-03-11 19:00:00,Saturday,19:00,1.99,4.12,3.3,2,3,2016/2017,Montpellier,Nantes,AWAY,HOME,AWAY,0,1,0
2017-03-11 19:00:00,Saturday,19:00,2.78,2.88,2.93,1,2,2016/2017,Nancy,Lille,AWAY,HOME,DRAW,0,0,1
2017-03-11 19:00:00,Saturday,19:00,1.73,5.16,3.62,1,1,2016/2017,Rennes,Dijon,DRAW,HOME,AWAY,0,0,1
2017-03-11 15:45:00,Saturday,15:45,1.45,7.12,4.58,2,1,2016/2017,Monaco,Bordeaux,HOME,HOME,AWAY,1,0,0
2017-03-10 19:45:00,Friday,19:45,1.73,5.18,3.64,3,0,2016/2017,Marseille,Angers,HOME,HOME,AWAY,1,0,0
2017-03-10 18:00:00,Friday,18:00,1.69,5.54,3.66,2,2,2016/2017,Nice,Caen,DRAW,HOME,AWAY,0,0,1
2017-03-05 20:00:00,Sunday,20:00,1.34,9.46,5.09,4,0,2016/2017,Monaco,Nantes,HOME,HOME,AWAY,1,0,0
2017-03-05 16:00:00,Sunday,16:00,2.08,4.09,3.11,1,1,2016/2017,Toulouse,Lille,DRAW,HOME,AWAY,0,0,1
2017-03-05 14:00:00,Sunday,14:00,3.13,2.3,3.4,1,4,2016/2017,Lorient,Marseille,AWAY,AWAY,DRAW,1,0,0
2017-03-04 19:00:00,Saturday,19:00,3.1,2.55,3.0,0,0,2016/2017,Bastia,St Etienne,DRAW,AWAY,HOME,0,0,1
2017-03-04 19:00:00,Saturday,19:00,2.41,3.27,3.07,2,3,2016/2017,Caen,Angers,AWAY,HOME,AWAY,0,1,0
2017-03-04 19:00:00,Saturday,19:00,3.57,2.14,3.34,0,1,2016/2017,Dijon,Nice,AWAY,AWAY,HOME,1,0,0
2017-03-04 19:00:00,Saturday,19:00,2.96,2.6,3.08,1,1,2016/2017,Metz,Rennes,DRAW,AWAY,DRAW,0,1,0
2017-03-04 19:00:00,Saturday,19:00,1.92,4.18,3.47,1,1,2016/2017,Montpellier,Guingamp,DRAW,HOME,AWAY,0,0,1
2017-03-04 16:00:00,Saturday,16:00,1.12,22.0,9.26,1,0,2016/2017,Paris SG,Nancy,HOME,HOME,AWAY,1,0,0
2017-03-03 19:45:00,Friday,19:45,3.34,2.15,3.53,1,1,2016/2017,Bordeaux,Lyon,DRAW,AWAY,DRAW,0,1,0
2017-03-01 18:30:00,Wednesday,18:30,3.06,2.59,2.98,2,2,2016/2017,Bastia,Nantes,DRAW,AWAY,HOME,0,0,1
2017-02-26 20:00:00,Sunday,20:00,5.36,1.64,4.03,1,5,2016/2017,Marseille,Paris SG,AWAY,AWAY,HOME,1,0,0
2017-02-26 16:00:00,Sunday,16:00,1.22,12.35,6.85,5,0,2016/2017,Lyon,Metz,HOME,HOME,AWAY,1,0,0
2017-02-26 14:00:00,Sunday,14:00,1.88,4.7,3.29,0,1,2016/2017,St Etienne,Caen,AWAY,HOME,AWAY,0,1,0
2017-02-25 19:00:00,Saturday,19:00,1.86,4.88,3.28,3,0,2016/2017,Angers,Bastia,HOME,HOME,AWAY,1,0,0
2017-02-25 19:00:00,Saturday,19:00,2.49,3.17,3.04,2,3,2016/2017,Lille,Bordeaux,AWAY,HOME,AWAY,0,1,0
2017-02-25 19:00:00,Saturday,19:00,2.72,2.92,2.96,0,0,2016/2017,Nancy,Toulouse,DRAW,HOME,DRAW,0,1,0
2017-02-25 19:00:00,Saturday,19:00,2.04,3.87,3.32,1,0,2016/2017,Rennes,Lorient,HOME,HOME,AWAY,1,0,0
2017-02-25 16:00:00,Saturday,16:00,4.26,1.85,3.67,1,2,2016/2017,Guingamp,Monaco,AWAY,AWAY,HOME,1,0,0
2017-02-24 19:45:00,Friday,19:45,2.0,4.02,3.35,2,1,2016/2017,Nice,Montpellier,HOME,HOME,AWAY,1,0,0
2017-02-24 18:00:00,Friday,18:00,1.72,5.16,3.68,3,1,2016/2017,Nantes,Dijon,HOME,HOME,AWAY,1,0,0
2017-02-21 17:30:00,Tuesday,17:30,2.2,3.65,3.15,1,0,2016/2017,Caen,Nancy,HOME,HOME,AWAY,1,0,0
2017-02-19 20:00:00,Sunday,20:00,1.18,15.64,7.25,0,0,2016/2017,Paris SG,Toulouse,DRAW,HOME,AWAY,0,0,1
2017-02-19 16:00:00,Sunday,16:00,1.33,8.98,5.42,4,2,2016/2017,Lyon,Dijon,HOME,HOME,AWAY,1,0,0
2017-02-19 16:00:00,Sunday,16:00,2.21,3.48,3.24,2,1,2016/2017,Montpellier,St Etienne,HOME,HOME,AWAY,1,0,0
2017-02-19 14:00:00,Sunday,14:00,1.95,4.21,3.39,3,0,2016/2017,Bordeaux,Guingamp,HOME,HOME,AWAY,1,0,0
2017-02-18 19:00:00,Saturday,19:00,2.08,4.13,3.08,1,0,2016/2017,Angers,Nancy,HOME,HOME,AWAY,1,0,0
2017-02-18 19:00:00,Saturday,19:00,2.51,3.09,3.07,0,1,2016/2017,Caen,Lille,AWAY,HOME,AWAY,0,1,0
2017-02-18 19:00:00,Saturday,19:00,2.81,2.58,3.3,0,1,2016/2017,Lorient,Nice,AWAY,AWAY,DRAW,1,0,0
2017-02-18 19:00:00,Saturday,19:00,3.15,2.48,3.07,1,1,2016/2017,Metz,Nantes,DRAW,AWAY,HOME,0,0,1
2017-02-18 16:00:00,Saturday,16:00,1.75,5.12,3.58,2,0,2016/2017,Marseille,Rennes,HOME,HOME,AWAY,1,0,0
2017-02-17 19:45:00,Friday,19:45,7.24,1.44,4.58,1,1,2016/2017,Bastia,Monaco,DRAW,AWAY,HOME,0,0,1
2017-02-12 20:00:00,Sunday,20:00,3.06,2.46,3.18,3,2,2016/2017,Nantes,Marseille,HOME,AWAY,DRAW,0,0,1
2017-02-12 16:00:00,Sunday,16:00,1.74,5.14,3.6,4,0,2016/2017,St Etienne,Lorient,HOME,HOME,AWAY,1,0,0
2017-02-12 14:00:00,Sunday,14:00,2.84,2.76,3.0,2,2,2016/2017,Rennes,Nice,DRAW,AWAY,DRAW,0,1,0
2017-02-11 19:00:00,Saturday,19:00,2.21,3.48,3.27,2,0,2016/2017,Dijon,Caen,HOME,HOME,AWAY,1,0,0
2017-02-11 19:00:00,Saturday,19:00,2.14,4.0,3.04,1,2,2016/2017,Lille,Angers,AWAY,HOME,AWAY,0,1,0
2017-02-11 19:00:00,Saturday,19:00,1.28,10.35,5.89,5,0,2016/2017,Monaco,Metz,HOME,HOME,AWAY,1,0,0
2017-02-11 19:00:00,Saturday,19:00,2.53,2.97,3.17,0,3,2016/2017,Nancy,Montpellier,AWAY,HOME,DRAW,0,0,1
2017-02-11 19:00:00,Saturday,19:00,1.72,5.71,3.48,4,1,2016/2017,Toulouse,Bastia,HOME,HOME,AWAY,1,0,0
2017-02-11 16:00:00,Saturday,16:00,3.49,2.13,3.45,2,1,2016/2017,Guingamp,Lyon,HOME,AWAY,HOME,0,1,0
2017-02-10 19:45:00,Friday,19:45,5.56,1.62,4.02,0,3,2016/2017,Bordeaux,Paris SG,AWAY,AWAY,HOME,1,0,0
2017-02-08 20:00:00,Wednesday,20:00,1.65,5.55,3.86,2,0,2016/2017,Marseille,Guingamp,HOME,HOME,AWAY,1,0,0
2017-02-08 18:00:00,Wednesday,18:00,2.39,3.41,2.97,0,0,2016/2017,Angers,Rennes,DRAW,HOME,AWAY,0,0,1
2017-02-08 18:00:00,Wednesday,18:00,2.23,3.36,3.31,1,1,2016/2017,Lorient,Toulouse,DRAW,HOME,AWAY,0,0,1
2017-02-08 18:00:00,Wednesday,18:00,1.38,8.57,4.89,4,0,2016/2017,Lyon,Nancy,HOME,HOME,AWAY,1,0,0
2017-02-08 18:00:00,Wednesday,18:00,2.03,4.1,3.24,1,0,2016/2017,Nice,St Etienne,HOME,HOME,AWAY,1,0,0
2017-02-08 18:00:00,Wednesday,18:00,2.48,2.95,3.26,2,1,2016/2017,Metz,Dijon,HOME,HOME,DRAW,1,0,0
2017-02-07 20:00:00,Tuesday,20:00,1.23,13.6,6.29,2,1,2016/2017,Paris SG,Lille,HOME,HOME,AWAY,1,0,0
2017-02-07 18:00:00,Tuesday,18:00,2.62,2.83,3.21,0,4,2016/2017,Caen,Bordeaux,AWAY,HOME,DRAW,0,0,1
2017-02-07 18:00:00,Tuesday,18:00,4.08,1.88,3.71,1,2,2016/2017,Montpellier,Monaco,AWAY,AWAY,HOME,1,0,0
2017-02-05 20:00:00,Sunday,20:00,3.58,2.1,3.43,2,0,2016/2017,St Etienne,Lyon,HOME,AWAY,HOME,0,1,0
2017-02-05 16:00:00,Sunday,16:00,2.02,4.4,3.12,0,2,2016/2017,Nantes,Nancy,AWAY,HOME,AWAY,0,1,0
2017-02-05 14:00:00,Sunday,14:00,2.19,3.85,3.05,4,0,2016/2017,Toulouse,Angers,HOME,HOME,AWAY,1,0,0
2017-02-04 19:00:00,Saturday,19:00,1.87,4.77,3.31,1,1,2016/2017,Bordeaux,Rennes,DRAW,HOME,AWAY,0,0,1
2017-02-04 19:00:00,Saturday,19:00,9.61,1.34,5.08,1,3,2016/2017,Dijon,Paris SG,AWAY,AWAY,HOME,1,0,0
2017-02-04 19:00:00,Saturday,19:00,2.03,3.91,3.36,0,1,2016/2017,Guingamp,Caen,AWAY,HOME,AWAY,0,1,0
2017-02-04 19:00:00,Saturday,19:00,1.82,4.69,3.51,0,1,2016/2017,Lille,Lorient,AWAY,HOME,AWAY,0,1,0
2017-02-04 19:00:00,Saturday,19:00,1.87,4.42,3.5,2,1,2016/2017,Montpellier,Bastia,HOME,HOME,AWAY,1,0,0
2017-02-04 16:00:00,Saturday,16:00,1.57,5.86,4.15,3,0,2016/2017,Monaco,Nice,HOME,HOME,AWAY,1,0,0
2017-02-03 19:45:00,Friday,19:45,4.0,1.94,3.55,1,0,2016/2017,Metz,Marseille,HOME,AWAY,HOME,0,1,0
2017-01-29 20:00:00,Sunday,20:00,1.51,5.95,4.56,1,1,2016/2017,Paris SG,Monaco,DRAW,HOME,AWAY,0,0,1
2017-01-29 16:00:00,Sunday,16:00,2.27,3.64,3.01,0,3,2016/2017,Toulouse,St Etienne,AWAY,HOME,AWAY,0,1,0
2017-01-29 14:00:00,Sunday,14:00,1.99,4.04,3.37,3,1,2016/2017,Nice,Guingamp,HOME,HOME,AWAY,1,0,0
2017-01-28 19:00:00,Saturday,19:00,1.99,4.37,3.16,2,1,2016/2017,Angers,Metz,HOME,HOME,AWAY,1,0,0
2017-01-28 19:00:00,Saturday,19:00,2.34,3.41,3.06,1,1,2016/2017,Bastia,Caen,DRAW,HOME,AWAY,0,0,1
2017-01-28 19:00:00,Saturday,19:00,1.94,3.88,3.62,2,3,2016/2017,Lorient,Dijon,AWAY,HOME,AWAY,0,1,0
2017-01-28 19:00:00,Saturday,19:00,2.63,3.0,2.99,0,2,2016/2017,Nancy,Bordeaux,AWAY,HOME,AWAY,0,1,0
2017-01-28 19:00:00,Saturday,19:00,2.31,3.6,2.97,1,1,2016/2017,Rennes,Nantes,DRAW,HOME,AWAY,0,0,1
2017-01-28 16:00:00,Saturday,16:00,1.45,7.5,4.46,1,2,2016/2017,Lyon,Lille,AWAY,HOME,AWAY,0,1,0
2017-01-27 19:45:00,Friday,19:45,1.67,5.38,3.84,5,1,2016/2017,Marseille,Montpellier,HOME,HOME,AWAY,1,0,0
2017-01-22 20:00:00,Sunday,20:00,1.72,5.05,3.81,3,1,2016/2017,Lyon,Marseille,HOME,HOME,AWAY,1,0,0
2017-01-22 16:00:00,Sunday,16:00,1.87,4.84,3.27,2,1,2016/2017,St Etienne,Angers,HOME,HOME,AWAY,1,0,0
2017-01-22 14:00:00,Sunday,14:00,1.3,9.96,5.74,4,0,2016/2017,Monaco,Lorient,HOME,HOME,AWAY,1,0,0
2017-01-21 19:00:00,Saturday,19:00,2.05,4.02,3.22,1,0,2016/2017,Bordeaux,Toulouse,HOME,HOME,AWAY,1,0,0
2017-01-21 19:00:00,Saturday,19:00,3.13,2.5,3.07,0,0,2016/2017,Dijon,Lille,DRAW,AWAY,HOME,0,0,1
2017-01-21 19:00:00,Saturday,19:00,2.1,3.84,3.21,1,1,2016/2017,Guingamp,Rennes,DRAW,HOME,AWAY,0,0,1
2017-01-21 19:00:00,Saturday,19:00,2.9,2.54,3.24,2,0,2016/2017,Metz,Montpellier,HOME,AWAY,DRAW,0,0,1
2017-01-21 16:00:00,Saturday,16:00,9.06,1.39,4.61,0,2,2016/2017,Nantes,Paris SG,AWAY,AWAY,HOME,1,0,0
2017-01-20 19:45:00,Friday,19:45,3.18,2.48,3.04,1,1,2016/2017,Bastia,Nice,DRAW,AWAY,HOME,0,0,1
2017-01-18 19:00:00,Wednesday,19:00,2.23,3.52,3.2,1,0,2016/2017,Nantes,Caen,HOME,HOME,AWAY,1,0,0
2017-01-15 20:00:00,Sunday,20:00,2.78,2.62,3.33,1,4,2016/2017,Marseille,Monaco,AWAY,AWAY,DRAW,1,0,0
2017-01-15 16:00:00,Sunday,16:00,4.64,1.73,3.96,3,2,2016/2017,Caen,Lyon,HOME,AWAY,HOME,0,1,0
2017-01-15 14:00:00,Sunday,14:00,1.5,7.27,4.14,0,0,2016/2017,Nice,Metz,DRAW,HOME,AWAY,0,0,1
2017-01-14 19:00:00,Saturday,19:00,2.9,2.69,3.04,1,1,2016/2017,Angers,Bordeaux,DRAW,AWAY,DRAW,0,1,0
2017-01-14 19:00:00,Saturday,19:00,2.39,3.08,3.3,3,1,2016/2017,Lorient,Guingamp,HOME,HOME,DRAW,1,0,0
2017-01-14 19:00:00,Saturday,19:00,1.77,4.81,3.65,1,1,2016/2017,Montpellier,Dijon,DRAW,HOME,AWAY,0,0,1
2017-01-14 19:00:00,Saturday,19:00,1.99,4.41,3.14,1,0,2016/2017,Nancy,Bastia,HOME,HOME,AWAY,1,0,0
2017-01-14 19:00:00,Saturday,19:00,2.15,3.93,3.05,0,1,2016/2017,Toulouse,Nantes,AWAY,HOME,AWAY,0,1,0
2017-01-14 16:00:00,Saturday,16:00,8.45,1.4,4.7,0,1,2016/2017,Rennes,Paris SG,AWAY,AWAY,HOME,1,0,0
2017-01-13 19:45:00,Friday,19:45,2.06,4.16,3.12,1,1,2016/2017,Lille,St Etienne,DRAW,HOME,AWAY,0,0,1
2016-12-21 19:50:00,Wednesday,19:50,2.36,3.26,3.15,2,0,2016/2017,Dijon,Toulouse,HOME,HOME,AWAY,1,0,0
2016-12-21 19:50:00,Wednesday,19:50,3.09,2.41,3.23,2,2,2016/2017,Metz,Guingamp,DRAW,AWAY,DRAW,0,1,0
2016-12-21 19:50:00,Wednesday,19:50,1.31,9.75,5.53,2,1,2016/2017,Monaco,Caen,HOME,HOME,AWAY,1,0,0
2016-12-21 19:50:00,Wednesday,19:50,2.51,3.03,3.13,1,0,2016/2017,Nantes,Montpellier,HOME,HOME,DRAW,1,0,0
2016-12-21 19:50:00,Wednesday,19:50,1.2,14.84,7.04,5,0,2016/2017,Paris SG,Lorient,HOME,HOME,AWAY,1,0,0
2016-12-21 19:50:00,Wednesday,19:50,2.37,3.42,3.0,0,0,2016/2017,St Etienne,Nancy,DRAW,HOME,AWAY,0,0,1
2016-12-21 19:50:00,Wednesday,19:50,3.75,2.13,3.2,1,2,2016/2017,Bastia,Marseille,AWAY,AWAY,HOME,1,0,0
2016-12-21 19:50:00,Wednesday,19:50,2.49,2.89,3.32,0,0,2016/2017,Bordeaux,Nice,DRAW,HOME,DRAW,0,1,0
2016-12-21 19:50:00,Wednesday,19:50,2.15,3.73,3.19,1,1,2016/2017,Lille,Rennes,DRAW,HOME,AWAY,0,0,1
2016-12-21 19:50:00,Wednesday,19:50,1.4,8.0,4.74,2,0,2016/2017,Lyon,Angers,HOME,HOME,AWAY,1,0,0
2016-12-18 19:45:00,Sunday,19:45,1.82,4.2,3.85,1,3,2016/2017,Monaco,Lyon,AWAY,HOME,AWAY,0,1,0
2016-12-18 16:00:00,Sunday,16:00,1.95,4.26,3.33,2,0,2016/2017,Marseille,Lille,HOME,HOME,AWAY,1,0,0
2016-12-18 14:00:00,Sunday,14:00,1.59,5.86,4.07,2,1,2016/2017,Nice,Dijon,HOME,HOME,AWAY,1,0,0
2016-12-18 13:30:00,Sunday,13:30,1.97,4.18,3.4,3,0,2016/2017,Caen,Metz,HOME,HOME,AWAY,1,0,0
2016-12-17 19:00:00,Saturday,19:00,2.49,2.98,3.21,2,1,2016/2017,Lorient,St Etienne,HOME,HOME,DRAW,1,0,0
2016-12-17 19:00:00,Saturday,19:00,2.31,3.29,3.22,4,0,2016/2017,Montpellier,Bordeaux,HOME,HOME,AWAY,1,0,0
2016-12-17 19:00:00,Saturday,19:00,1.71,5.58,3.52,1,2,2016/2017,Rennes,Bastia,AWAY,HOME,AWAY,0,1,0
2016-12-17 19:00:00,Saturday,19:00,2.03,4.34,3.1,1,1,2016/2017,Toulouse,Nancy,DRAW,HOME,AWAY,0,0,1
2016-12-17 16:00:00,Saturday,16:00,6.61,1.54,4.09,2,1,2016/2017,Guingamp,Paris SG,HOME,AWAY,HOME,0,1,0
2016-12-16 19:45:00,Friday,19:45,2.4,3.42,2.95,0,2,2016/2017,Angers,Nantes,AWAY,HOME,AWAY,0,1,0
2016-12-11 19:45:00,Sunday,19:45,1.35,8.82,5.24,2,2,2016/2017,Paris SG,Nice,DRAW,HOME,AWAY,0,0,1
2016-12-11 16:00:00,Sunday,16:00,2.09,4.01,3.13,1,0,2016/2017,St Etienne,Guingamp,HOME,HOME,AWAY,1,0,0
2016-12-11 14:00:00,Sunday,14:00,1.5,6.64,4.32,1,0,2016/2017,Lyon,Rennes,HOME,HOME,AWAY,1,0,0
2016-12-10 19:00:00,Saturday,19:00,1.87,4.65,3.36,2,0,2016/2017,Bastia,Metz,HOME,HOME,AWAY,1,0,0
2016-12-10 19:00:00,Saturday,19:00,1.96,4.39,3.25,2,1,2016/2017,Lille,Montpellier,HOME,HOME,AWAY,1,0,0
2016-12-10 19:00:00,Saturday,19:00,2.45,3.35,2.93,2,0,2016/2017,Nancy,Angers,HOME,HOME,AWAY,1,0,0
2016-12-10 19:00:00,Saturday,19:00,2.05,3.89,3.32,3,2,2016/2017,Toulouse,Lorient,HOME,HOME,AWAY,1,0,0
2016-12-10 16:00:00,Saturday,16:00,3.55,2.15,3.34,0,4,2016/2017,Bordeaux,Monaco,AWAY,AWAY,HOME,1,0,0
2016-12-10 13:30:00,Saturday,13:30,3.04,2.43,3.31,1,2,2016/2017,Dijon,Marseille,AWAY,AWAY,DRAW,1,0,0
2016-12-04 19:45:00,Sunday,19:45,1.81,4.94,3.44,3,0,2016/2017,Nice,Toulouse,HOME,HOME,AWAY,1,0,0
2016-12-04 16:00:00,Sunday,16:00,1.77,5.17,3.44,3,0,2016/2017,Marseille,Nancy,HOME,HOME,AWAY,1,0,0
2016-12-04 14:00:00,Sunday,14:00,2.51,3.15,2.99,2,0,2016/2017,Rennes,St Etienne,HOME,HOME,AWAY,1,0,0
